id_acidente;cadloga;cadlogb;alt_num;referencia;data;cod_acid;dp;talao;feridos;mortos;distrito_atz;princ_a;princ_b;tipo_acidente;automovel;moto;onibus;caminhao;bicicleta;moto_taxi;onibus_fretado;onibus_urbano;microonibus;van;vuc;caminhonete;carreta;jipe;outros;sem_info;carroca;latitude;longitude;end;geocode;flag_cruzamento
D101702772;14767;66321;0;;10/29/2017 0:00;2;20;10170;2;0;82;14767;66321;CO;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-23.468114;-46.61668;AVENIDA   NOVA CANTAREIRA X RUA   BENTO ARAUJO;MapInfo CET;TRUE
D111701178;46949;;0;NC;11/2/2017 0:06;2;47;10741;1;0;19;46949;;CO;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-23.661229;-46.769877;AVENIDA PROF  TELEMACO H. M. VAN, 0;MapInfo CET;FALSE
D061701168;13733;36104;0;;6/18/2017 0:38;2;3;4191;1;0;78;7204;13733;CL;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;-23.535937;-46.633028;RUA   MAUA X VIADUTO ENG  ROMERO ZANDER;MapInfo CET;TRUE
D061700533;5687;4300;0;;6/11/2017 0:49;2;24;5194;1;0;18;4300;5687;CV;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-23.504121;-46.503588;AVENIDA   DANFER X RUA   CARLOS ADRIANO;MapInfo CET;TRUE
D051700018;7645;;2950;;5/30/2017 0:50;2;21;4385;1;0;91;7645;;QB;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-23.531924;-46.530042;AVENIDA CD DE FRONTIN, 2950;MapInfo CET;FALSE
D121701177;19230;;1525;;12/3/2017 0:53;2;92;11870;0;1;46;19230;;CH;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-23.665964;-46.744393;RUA   NOVA DO TUPAROQUERA, 1525;MapInfo CET;FALSE
D101701050;544;;0;AV ALCANTARA MA;10/13/2017 1:15;2;8;7031;0;1;10;543;;CF;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-23.552626;-46.617197;VIADUTO   ALCANTARA MACHADO, 0;MapInfo CET;FALSE
D031700989;5567;;2046;;3/2/2017 1:30;2;9;2123;1;0;70;5567;;CO;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-23.512647;-46.624476;AVENIDA   CRUZEIRO DO SUL, 2046;MapInfo CET;FALSE
D111702295;6239;;150;;11/25/2017 1:30;2;30;5207;0;1;85;6239;;CO;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-23.562622;-46.558306;AVENIDA DR  EDUARDO COTCHING, 150;MapInfo CET;FALSE
D021700153;64138;;2003;;2/18/2017 1:39;2;24;1450;1;0;28;64138;;CO;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;-23.495669;-46.497595;RUA   CANDIDO DE ABREU, 2003;MapInfo CET;FALSE
D071700351;6642;;484;;7/2/2017 2:00;2;2;4535;1;0;9;6642;;CO;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-23.522632;-46.634236;AVENIDA  DO ESTADO, 484;MapInfo CET;FALSE
D101702715;12165;;3269;;10/29/2017 2:43;2;78;9841;2;0;32;12165;;CO;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-23.574185;-46.655818;AVENIDA BRIG  LUIS ANTONIO, 3269;MapInfo CET;FALSE
D121700176;14767;;1050;;12/1/2017 3:15;2;20;11176;1;0;70;14767;;QB;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-23.485177;-46.615827;AVENIDA   NOVA CANTAREIRA, 1050;MapInfo CET;FALSE
D061701059;70811;;19;;6/18/2017 3:19;2;101;5800;1;0;23;70811;;CV;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-23.726108;-46.707927;RUA   DUARTE JOSE FAVA, 19;MapInfo CET;FALSE
D121702963;9044;;7000;;12/22/2017 4:00;2;49;6656;1;0;33;9044;;CL;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-23.594498;-46.425395;AVENIDA   RAGUEB CHOHFI, 7000;MapInfo CET;FALSE
D091700936;4736;;900;;9/24/2017 4:20;2;12;6559;0;1;8;4736;;CO;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;-23.538513;-46.60341;AVENIDA   CELSO GARCIA, 900;MapInfo CET;FALSE
D071700930;13632;;0;NC;7/16/2017 4:30;2;4;6582;1;0;66;13632;;CO;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;-23.548811;-46.643753;RUA   MARTINS FONTES, 0;MapInfo CET;FALSE
D091701676;19817;5309;0;;9/13/2017 4:30;2;51;3970;1;0;12;5309;19817;CO;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-23.569218;-46.715005;AVENIDA   VITALAMEDA BRASIL X AVENIDA   CORIFEU DE AZEVEDO MARQUES;MapInfo CET;TRUE
D041700746;17820;;5900;;4/25/2017 4:34;2;50;3748;1;0;36;17820;;CO;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-23.495697;-46.404677;AVENIDA MALAMEDA  TITO, 5900;MapInfo CET;FALSE
D071700350;16276;;421;;7/9/2017 4:40;2;43;5307;0;1;22;16276;;CT;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-23.661975;-46.662133;RUA   JUAN DE LA CRUZ, 421;MapInfo CET;FALSE
D071700666;10177;18197;0;;7/20/2017 4:50;2;12;3196;1;0;56;10177;18197;CO;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-23.531932;-46.612459;RUA   JOAO BOEMER X RUA   SILVA TELES;MapInfo CET;TRUE
D011700610;11562;;100;;1/6/2017 5:00;2;95;411;1;0;68;11562;;CO;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-23.604641;-46.599384;ESTRADA  DAS LAGRIMAS, 100;MapInfo CET;FALSE
D111701361;2181;;4680;;11/17/2017 5:23;2;66;4588;1;0;4;2181;;CO;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-23.561551;-46.511637;AVENIDA   ARICANDUVA, 4680;MapInfo CET;FALSE
D031700550;6379;15246;0;;3/22/2017 5:35;2;49;38;1;0;33;6379;15246;CO;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-23.604136;-46.431148;RUA   RIBEIRO BAIAO X RUA   BANDEIRA DO OURO;MapInfo CET;TRUE
D061700349;21253;;380;;6/5/2017 6:00;2;64;3675;1;0;5;21253;;CO;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;-23.538991;-46.481197;AVENIDA   AGUIA DE HAIA, 380;MapInfo CET;FALSE
D091703837;4736;;5000;;9/14/2017 6:00;2;52;1957;1;0;80;4736;;CO;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-23.533304;-46.564453;AVENIDA   CELSO GARCIA, 5000;MapInfo CET;FALSE
D101700541;6897;5916;0;;10/14/2017 6:00;2;14;8982;1;0;62;5916;6897;CO;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-23.569432;-46.691926;AVENIDA BRIG  FARIA LIMA X RUA   DIOGO MOREIRA;MapInfo CET;TRUE
D121701762;15378;;318;;12/19/2017 6:00;2;35;97;1;0;38;15378;;CO;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-23.65525;-46.652298;RUA   CIDADE DE BAGDA, 318;MapInfo CET;FALSE
D081701926;47587;;300;;8/6/2017 6:04;2;54;7627;1;0;25;47587;;CF;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-23.588753;-46.402117;RUA APOST  SIMAO PEDRO, 300;MapInfo CET;FALSE
D011700921;5136;4936;0;;1/5/2017 6:30;2;22;47;1;0;84;4936;5136;CV;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-23.503935;-46.428573;AVENIDA   COCA X RUA   CEMBIRA;MapInfo CET;TRUE
D011700868;5817;;884;;1/9/2017 6:31;2;58;41;1;0;20;5817;;CV;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-23.55876;-46.522287;AVENIDA   DEZENOVIELA DE JANEIRO, 884;MapInfo CET;FALSE
D111702205;10393;;111;;11/10/2017 6:33;2;50;10256;1;0;36;10393;;CO;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;-23.502008;-46.406054;ESTRADA DOM  JOAO NERY, 111;MapInfo CET;FALSE
D021700581;15425;3771;0;;2/3/2017 6:40;2;28;922;1;0;13;3771;15425;CO;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;-23.474188;-46.66982;AVENIDA DEP  CANTIDIO SAMPAIO X AVENIDA   INAJAR DE SOUZA;MapInfo CET;TRUE
D081702277;12326;12223;0;;8/1/2017 6:40;2;15;3151;1;0;35;12223;12326;CV;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-23.589424;-46.677535;AVENIDA PRESTRADA  JUSCELINO KUBITSCHEK X RUA   LUIS DIAS;MapInfo CET;TRUE
D121703045;2235;;6600;;12/20/2017 6:40;2;97;2259;1;0;38;2235;;CO;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-23.670199;-46.632489;AVENIDA ENG  ARMANDO DE ARRUDA PEREIRA, 6600;MapInfo CET;FALSE
D081700082;27094;;2200;;8/19/2017 6:44;2;30;3632;1;0;1;27094;;CL;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-23.552121;-46.577574;AVENIDA   SALIM FARAH MALUF, 2200;MapInfo CET;FALSE
D021700472;21711;;468;;2/10/2017 6:55;2;44;859;1;0;31;21711;;CL;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-23.552236;-46.413878;RUA   SATURNINO PEREIRA, 468;MapInfo CET;FALSE
D041700683;8860;2779;0;;4/27/2017 6:58;2;24;3462;1;0;18;2779;8860;CO;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-23.499677;-46.51875;RUA  DOS HORTICULTORES X RUA   ANTONIO ROBERTO DE ALMEIDA;MapInfo CET;TRUE
D021700554;5567;;1000;;2/28/2017 7:00;2;12;1355;1;0;56;5567;;OU;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-23.522921;-46.624757;AVENIDA   CRUZEIRO DO SUL, 1000;MapInfo CET;FALSE
D031700585;9078;;3059;;3/22/2017 7:00;2;38;1388;1;0;13;9078;;QB;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-23.481313;-46.6565;AVENIDA   IMIRIM, 3059;MapInfo CET;FALSE
D031700931;19817;;900;;3/15/2017 7:00;2;51;961;1;0;12;19817;;CL;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-23.569299;-46.712918;AVENIDA   VITALAMEDA BRASIL, 900;MapInfo CET;FALSE
D101700314;15666;;128;;10/17/2017 7:00;2;73;10862;1;0;81;15666;;CL;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-23.463579;-46.597987;RUA   CANATIAR, 128;MapInfo CET;FALSE
D071700856;3668;5745;0;;7/17/2017 7:05;2;32;3340;1;0;37;3668;5745;CV;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-23.533192;-46.450996;RUA PROF  BRITO MACHADO X AVENIDA   DAVID DOMINGUESTRADA FERREIRA;MapInfo CET;TRUE
D091703138;24924;70656;0;;9/26/2017 7:06;2;59;2595;1;0;44;24924;70656;CO;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;-23.482496;-46.412991;RUA   UBAPITANGA X RUA   BORBOLETA AMARELA;MapInfo CET;TRUE
D091702039;5272;9529;0;;9/19/2017 7:10;2;47;9329;1;0;19;5272;9529;CO;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-23.662965;-46.781111;RUA  DOS COOPERADORES X ESTRADA  DE ITAPECERICA;MapInfo CET;TRUE
D061700121;11665;68246;0;;6/29/2017 7:15;2;45;1597;1;0;11;11665;68246;CV;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-23.466867;-46.694745;ESTRADA   LAZARO AMANCIO DE BARROS X AVENIDA   ALMIR DEHAR;MapInfo CET;TRUE
D081700640;27358;;919;;8/7/2017 7:15;2;28;3223;1;0;29;27358;;CL;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;-23.481189;-46.708384;AVENIDA   FUAD LUTFALLA, 919;MapInfo CET;FALSE
D111701822;11379;;705;;11/11/2017 7:15;2;17;10917;1;0;34;11379;;CO;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-23.592972;-46.597807;AVENIDA   JUNTAS PROVISORIAS, 705;MapInfo CET;FALSE
D081701480;17176;7819;0;;8/16/2017 7:16;2;36;2114;1;0;90;5307;7819;CV;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-23.590205;-46.644726;PRACA   RIOLANDIA X RUA   GASSIPOS;MapInfo CET;TRUE
D061700256;45819;;120;;6/12/2017 7:17;2;73;5996;1;0;39;45819;;CO;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-23.455044;-46.583596;RUA   ARI DA ROCHA MIRANDA, 120;MapInfo CET;FALSE
D011700514;12749;;100;;1/5/2017 7:20;2;38;105;1;0;13;12749;;CO;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-23.478727;-46.658445;RUA   MANUEL PITTA, 100;MapInfo CET;FALSE
D031700078;21969;;153;;3/8/2017 7:20;2;62;2050;1;0;28;21969;;CO;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-23.505856;-46.482265;RUA   JOAO ANTONIO ANDRADE, 153;MapInfo CET;FALSE
D031700420;22268;;145;;3/9/2017 7:20;2;66;898;2;0;24;22268;;CO;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-23.561095;-46.483819;AVENIDA   OSVALDO VALLE CORDEIRO, 145;MapInfo CET;FALSE
D041700961;11116;;60;;4/3/2017 7:20;2;43;1098;1;0;22;11116;;CO;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;-23.660542;-46.678427;RUA   JOSE NEVES, 60;MapInfo CET;FALSE
D071700133;34616;;200;;7/24/2017 7:30;2;63;6094;1;0;87;34616;;CT;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-23.498187;-46.449709;AVENIDA   AFONSO LOPESTRADA DE BAIAO, 200;MapInfo CET;FALSE
D091701762;31919;;2050;;9/5/2017 7:40;2;27;3243;1;0;15;31919;;CF;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-23.621877;-46.679423;AVENIDA JORN  ROBERTO MARINHO, 2050;MapInfo CET;FALSE
D061700103;5640;12019;0;;6/19/2017 7:45;2;63;5102;1;0;87;5640;12019;CO;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-23.49357;-46.455081;AVENIDA DR  CUSTODIO DE LIMA X RUA   LOURENCO DA COSTA;MapInfo CET;TRUE
D051700603;20089;;1590;;5/6/2017 7:47;2;9;4331;1;0;70;20089;;CO;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-23.491911;-46.624692;RUA DR  ZUQUIM, 1590;MapInfo CET;FALSE
D081700042;6013;;2166;;8/4/2017 7:50;2;16;7783;1;0;90;6013;;CV;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-23.595297;-46.636795;RUA   DOMINGOS DE MORAIS, 2166;MapInfo CET;FALSE
D091703817;16838;;13050;;9/14/2017 7:52;2;74;3997;1;0;42;16838;;CO;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-23.432482;-46.720139;AVENIDA   RAIMUNDO PEREIRA DE MAGAL., 13050;MapInfo CET;FALSE
D101701821;543;;3198;;10/20/2017 7:55;4;8;7227;1;0;53;543;;AT;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-23.544723;-46.593998;AVENIDA   ALCANTARA MACHADO, 3198;MapInfo CET;FALSE
D011700151;20990;2550;0;;1/5/2017 8:00;2;62;48;1;0;28;2550;20990;CO;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-23.497662;-46.479211;RUA PROF  ANTONIO DE CASTRO LOPES X RUA   AUGUSTO MUNIZ RIBEIRO;MapInfo CET;TRUE
D011700790;69792;;800;;1/12/2017 8:00;2;74;282;1;0;29;69792;;QB;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-23.463678;-46.701425;RUA   ENCRUZILHADA DO SUL, 800;MapInfo CET;FALSE
D011700866;4696;;915;;1/5/2017 8:00;2;59;90;1;0;44;4696;;CO;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;-23.49151;-46.395445;RUA   BERNARDO DE CHAVESTRADA CABRAL, 915;MapInfo CET;FALSE
D041700721;5245;;1400;;4/6/2017 8:00;2;4;1551;1;0;26;5245;;CL;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-23.550791;-46.655336;RUA  DA CONSOLACAO, 1400;MapInfo CET;FALSE
D051700742;46936;;809;;5/12/2017 8:00;2;53;3305;1;0;74;46936;;QB;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-23.495999;-46.455185;AVENIDA   JACU-PESSEGO/NOVA TRABALHADORE, 809;MapInfo CET;FALSE
D061701056;38538;;330;;6/27/2017 8:00;2;25;2268;0;1;55;38538;;CL;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;-23.854708;-46.758835;ESTRADA  DO CIPO, 330;MapInfo CET;FALSE
D081700062;21629;;675;;8/7/2017 8:00;2;33;5277;1;0;95;21629;;CL;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-23.502712;-46.748162;AVENIDA   ELISIO CORDEIRO DE SIQUEIRA, 675;MapInfo CET;FALSE
D081701713;2889;;719;;8/23/2017 8:00;2;77;3408;1;0;69;2889;;QB;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-23.535932;-46.657805;ALAMEDA   BARROS, 719;MapInfo CET;FALSE
D091703671;1831;7462;0;;9/12/2017 8:05;2;20;8583;1;0;81;1831;7462;CV;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;-23.457782;-46.626915;RUA   ICAMAQUA X RUA   FRANCISCO INGLES;MapInfo CET;TRUE
D071700168;1019;;1748;;7/3/2017 8:06;2;90;2000;1;0;89;1019;;CO;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;-23.509918;-46.571096;AVENIDA TTE  AMARO FELICISSIMO DA SILVEI, 1748;MapInfo CET;FALSE
D031700984;17400;;20;;3/30/2017 8:07;2;12;1319;1;0;10;17400;;CO;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-23.540608;-46.627306;RUA STA  ROSA, 20;MapInfo CET;FALSE
D111702511;15656;;1415;;11/14/2017 8:10;4;78;10345;2;0;7;15656;;AT;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-23.562641;-46.655096;AVENIDA   PAULISTA, 1415;MapInfo CET;FALSE
D081701548;5326;;90;;8/6/2017 8:13;2;20;7372;1;0;81;5326;;CL;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;-23.457354;-46.605089;RUA   CORNELIO SERAFIM, 90;MapInfo CET;FALSE
D111701881;13812;;21;;11/29/2017 8:14;2;87;3974;1;0;63;13812;;CO;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-23.49548;-46.710098;RUA   MEMBECA, 21;MapInfo CET;FALSE
D021700170;5256;;1000;;2/13/2017 8:15;2;37;540;0;1;17;5256;;CO;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;-23.631501;-46.749675;RUA   CONSTANTINO DE OLIVEIRA LEDO, 1000;MapInfo CET;FALSE
D051700641;6651;4003;0;;5/9/2017 8:15;2;78;4382;1;0;7;4003;6651;CO;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-23.5631;-46.650419;RUA   ESTADOS UNIDOS X ALAMEDA   CAMPINAS;MapInfo CET;TRUE
D111702848;30222;1473;0;;11/13/2017 8:15;2;32;3670;1;0;74;1473;30222;CO;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-23.521374;-46.437607;AVENIDA   MOISESTRADA MAIMONIDES X RUA PDE  ANTAO JORGE;MapInfo CET;TRUE
D021700871;15334;1919;0;;2/23/2017 8:19;2;35;992;1;0;38;1919;15334;CO;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-23.643787;-46.667385;RUA   PALESTINA X RUA   PALACETE DAS AGUIAS;MapInfo CET;TRUE
D091702198;63101;;310;;9/4/2017 8:19;2;53;5852;1;0;57;63101;;CO;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-23.567895;-46.47269;RUA   VENANCIO LISBOA, 310;MapInfo CET;FALSE
D021700848;18151;;3005;;2/15/2017 8:20;2;20;1592;1;0;81;18151;;CO;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-23.452302;-46.601901;AVENIDA CEL  SEZEFREDO FAGUNDES, 3005;MapInfo CET;FALSE
D121701604;21514;999;0;;12/12/2017 8:20;2;96;4269;1;0;71;999;21514;CV;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-23.626387;-46.687437;AVENIDA   ROQUE PETRONI JUNIOR X AVENIDA   SANTO AMARO;MapInfo CET;TRUE
D121701789;18408;;1955;;12/16/2017 8:20;2;42;7940;0;1;72;18408;;QB;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-23.584837;-46.539607;RUA   SOLIDONIO LEITE, 1955;MapInfo CET;FALSE
D061700241;4736;;560;;6/17/2017 8:27;2;12;4056;1;0;8;4736;;CL;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-23.53901;-46.606791;AVENIDA   CELSO GARCIA, 560;MapInfo CET;FALSE
D061701027;4200;;169;;6/8/2017 8:29;2;14;5284;1;0;45;4200;;CL;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-23.559786;-46.673991;RUA   CAPOTE VALENTE, 169;MapInfo CET;FALSE
D011700614;1657;6440;0;;1/12/2017 8:30;2;30;175;1;0;85;141;6440;CO;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-23.556048;-46.554116;RUA   ANTONIO DE BARROS X RUA   EMILIA MARENGO;MapInfo CET;TRUE
D061701009;16581;;120;;6/28/2017 8:30;2;2;4468;1;0;9;16581;;CO;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-23.53301;-46.636974;RUA   PRATES, 120;MapInfo CET;FALSE
D071700709;13822;11253;0;;7/26/2017 8:30;2;90;2234;1;0;92;11253;13822;CO;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-23.48512;-46.569426;AVENIDA   MENDESTRADA DA ROCHA X RUA   JOTA CARLOS;MapInfo CET;TRUE
