id_acidente;cadloga;cadlogb;alt_num;referencia;data;cod_acid;dp;talao;feridos;mortos;distrito_atz;princ_a;princ_b;tipo_acidente;automovel;moto;onibus;caminhao;bicicleta;moto_taxi;onibus_fretado;onibus_urbano;microonibus;van;vuc;caminhonete;carreta;jipe;outros;sem_info;carroca;latitude;longitude;end;geocode;flag_cruzamento
D081700208;7664;;50;;8/30/2017 8:30;2;1;5447;1;0;78;7664;;CH;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-23.553362;-46.633349;RUA CONS  FURTADO, 50;MapInfo CET;FALSE
D081700402;5245;;1300;;8/8/2017 8:30;2;4;3078;1;0;26;5245;;CL;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-23.549453;-46.653535;RUA  DA CONSOLACAO, 1300;MapInfo CET;FALSE
D091700818;4775;;1156;;9/15/2017 8:30;2;19;3297;1;0;89;4775;;CO;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;-23.50635;-46.577419;AVENIDA  DAS CEREJEIRAS, 1156;MapInfo CET;FALSE
D111700261;2048;;222;;11/16/2017 8:30;2;96;3897;1;0;35;2048;;CT;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-23.610369;-46.693281;RUA   ARANDU, 222;MapInfo CET;FALSE
D011700516;10548;;1522;;1/9/2017 8:32;2;78;217;1;0;45;10548;;OU;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-23.572718;-46.657952;ALAMEDA   JOAQUIM EUGENIO DE LIMA, 1522;MapInfo CET;FALSE
D101703178;5567;;1101;;10/20/2017 8:32;2;12;4768;1;0;56;5567;;CT;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-23.521609;-46.625457;AVENIDA   CRUZEIRO DO SUL, 1101;MapInfo CET;FALSE
D031700934;17135;;2189;;3/6/2017 8:35;2;41;1054;1;0;4;17135;;CO;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-23.572251;-46.505467;AVENIDA   RIO DAS PEDRAS, 2189;MapInfo CET;FALSE
D081702161;8320;;2512;;8/1/2017 8:35;2;73;7945;0;1;39;8320;;CO;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-23.467855;-46.584058;AVENIDA   GUAPIRA, 2512;MapInfo CET;FALSE
D121701333;19337;;660;;12/1/2017 8:36;2;38;4721;1;0;51;19337;;CF;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;-23.471501;-46.640667;AVENIDA   ULTRAMARINO, 660;MapInfo CET;FALSE
D051700482;12288;;3000;;5/26/2017 8:40;2;42;1363;1;0;72;12288;;CH;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-23.581954;-46.542305;RUA   LUIS PUCCI, 3000;MapInfo CET;FALSE
D021700376;10512;11818;0;;2/9/2017 8:45;2;5;550;1;0;49;10512;19583;CL;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;-23.561975;-46.638634;RUA S  JOAQUIM X AVENIDA  DA LIBERDADE;MapInfo CET;TRUE
D091700803;16810;15207;0;;9/6/2017 8:45;2;78;7710;1;0;90;4420;16810;CO;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-23.57385;-46.649406;RUA DR  RAFAEL DE BARROS X RUA   OTAVIO NEBIAS;MapInfo CET;TRUE
D091701898;19253;;442;;9/14/2017 8:50;2;83;1916;0;1;68;19253;;CL;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-23.650021;-46.608146;RUA   FRANCOIS BUNEL, 442;MapInfo CET;FALSE
D041700581;16878;;16000;;4/3/2017 9:00;2;75;997;2;0;65;16878;;CO;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-23.583868;-46.76884;VIA   RAPOSO TAVARES, 16000;MapInfo CET;FALSE
D071700337;41011;;0;NC;7/23/2017 9:00;2;87;2409;1;0;63;41011;;QB;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-23.485505;-46.725803;RUA   AGARUM, 0;MapInfo CET;FALSE
D071701042;8000;;6675;;7/2/2017 9:00;2;89;6364;1;0;83;8000;;CO;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-23.638355;-46.736907;AVENIDA   GIOVANNI GRONCHI, 6675;MapInfo CET;FALSE
D101700684;19727;34122;0;;10/12/2017 9:00;2;30;3594;1;0;80;19727;34122;CV;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-23.538725;-46.566813;RUA   VILELA X RUA   MELO FREIRE;MapInfo CET;TRUE
D111700918;29848;;40;;11/27/2017 9:00;2;75;2950;1;0;65;29848;;CO;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-23.59308;-46.798658;RUA   FRANCISCO ANDREVI, 40;MapInfo CET;FALSE
D091702091;12436;;6206;;9/23/2017 9:10;2;91;5066;1;0;88;29772;;CO;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-23.520199;-46.745893;AVENIDA EMB  MACEDO SOARES, 6206;MapInfo CET;FALSE
D051700432;19206;;2370;;5/11/2017 9:18;2;30;1545;1;0;80;19206;;CO;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-23.546277;-46.574208;RUA   TUIUTI, 2370;MapInfo CET;FALSE
D021700184;855;;1701;;2/21/2017 9:20;2;51;523;1;0;12;855;;CO;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-23.565606;-46.712346;RUA   ALVARENGA, 1701;MapInfo CET;FALSE
D031700042;4531;64783;0;;3/28/2017 9:20;2;70;1161;1;0;76;4531;64783;CO;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-23.604047;-46.5196;AVENIDA   CASA GRANDE (SAPOPEMBA) X RUA  DAS FONTAINHAS;MapInfo CET;TRUE
D071700834;20089;;1746;;7/6/2017 9:20;2;20;6218;1;0;70;20089;;CL;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-23.489963;-46.624406;RUA DR  ZUQUIM, 1746;MapInfo CET;FALSE
D061700554;14767;;1000;;6/1/2017 9:22;2;20;5269;1;0;81;14767;;CT;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;-23.442331;-46.615713;AVENIDA   NOVA CANTAREIRA, 1000;MapInfo CET;FALSE
D021701042;98750;;0;NC;2/5/2017 9:23;2;92;475;0;1;SI;98750;;QB;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;SI   SEM INFORMACAO DE ENDERECO, 0;MapInfo CET;FALSE
D041700038;27066;;22;;4/15/2017 9:30;2;41;2007;1;0;4;27066;;CO;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-23.57917;-46.522296;RUA   ARAMBARE, 22;MapInfo CET;FALSE
D051700118;34562;;370;;5/26/2017 9:30;2;28;2066;1;0;29;34562;;CO;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-23.490327;-46.688616;AVENIDA   JOAO PAULO I, 370;MapInfo CET;FALSE
D051700951;14267;;7777;;5/3/2017 9:30;2;96;1886;1;0;35;14267;;CO;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-23.619465;-46.695514;AVENIDA   MORUMBI, 7777;MapInfo CET;FALSE
D081700741;16422;;43;;8/21/2017 9:30;2;30;2852;1;0;80;16422;;CT;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-23.541522;-46.574737;RUA   PLATINA, 43;MapInfo CET;FALSE
D091703031;13614;2617;0;;9/28/2017 9:30;2;4;4562;1;0;66;2617;13614;CV;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-23.550703;-46.645847;RUA   MARTINHO PRADO X RUA   AVANHANDAVA;MapInfo CET;TRUE
D111701117;7882;;680;;11/9/2017 9:30;2;35;9750;1;0;38;7882;;CV;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-23.642623;-46.644506;AVENIDA ENG  GEORGE CORBISIER, 680;MapInfo CET;FALSE
D011700526;20990;;120;;1/9/2017 9:40;2;62;93;1;0;28;20990;;CO;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-23.505041;-46.475793;RUA PROF  ANTONIO DE CASTRO LOPES, 120;MapInfo CET;FALSE
D081700874;8225;;1890;;8/31/2017 9:40;2;15;8072;1;0;45;8225;;CO;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-23.568182;-46.678062;RUA   GROENLANDIA, 1890;MapInfo CET;FALSE
D091702326;1702;;2200;;9/4/2017 9:40;2;21;3346;1;0;91;1702;;CO;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-23.530798;-46.502922;AVENIDA   ANTONIO ESTEVAO DE CARVALHO, 2200;MapInfo CET;FALSE
D101701822;3509;;2257;;10/12/2017 9:40;2;101;3375;1;0;30;3509;;CF;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-23.749317;-46.687632;AVENIDA DONA  BELMIRA MARIN, 2257;MapInfo CET;FALSE
D101702585;16535;;934;;10/26/2017 9:40;2;96;9382;1;0;35;16535;;CO;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-23.616719;-46.683427;AVENIDA   PORTUGAL, 934;MapInfo CET;FALSE
D111703304;98317;;55;;11/18/2017 9:42;4;90;13227;0;1;89;98317;;AT;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-23.516551;-46.573564;RUA   UNIAO (JD ANDARAI), 55;MapInfo CET;FALSE
D041700198;18608;;212;;4/20/2017 9:43;2;34;1176;2;0;54;18608;;CO;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-23.587005;-46.695972;AVENIDA  DOS TAJURAS, 212;MapInfo CET;FALSE
D081701491;36061;;340;;8/11/2017 9:43;2;9;3220;1;0;86;36061;;CL;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-23.499464;-46.61384;AVENIDA   LUIZ DUMONT VILLARES, 340;MapInfo CET;FALSE
D011700656;8567;;440;;1/13/2017 9:45;2;58;99;1;0;85;8567;;CO;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-23.579173;-46.539515;RUA   HAMILTON PRADO, 440;MapInfo CET;FALSE
D051700583;32110;930;0;;5/25/2017 9:49;2;96;1838;1;0;35;930;32110;CO;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-23.604342;-46.677414;RUA   EDUARDO XAVIER DA SILVA X RUA   ALVORADA;MapInfo CET;TRUE
D041700439;9159;14531;0;;4/22/2017 9:55;2;36;3461;0;1;32;9159;14531;CL;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-23.60283;-46.655302;AVENIDA   INDIANOPOLIS X ALAMEDA  DOS NHAMBIQUARAS;MapInfo CET;TRUE
D011700561;5245;;753;;1/24/2017 10:00;2;4;329;1;0;26;5245;;QB;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-23.548299;-46.648273;RUA  DA CONSOLACAO, 753;MapInfo CET;FALSE
D021700065;3813;;1935;;2/19/2017 10:00;2;40;1696;1;0;21;3813;;CO;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-23.497903;-46.66409;AVENIDA ENG  CAETANO ALVARES, 1935;MapInfo CET;FALSE
D021700907;16838;;1700;;2/19/2017 10:00;2;87;703;1;0;63;16838;;CO;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;-23.50216;-46.721749;AVENIDA   RAIMUNDO PEREIRA DE MAGAL., 1700;MapInfo CET;FALSE
D061700829;852;;2501;;6/1/2017 10:00;2;98;4329;1;0;58;852;;CV;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-23.695562;-46.651777;ESTRADA  DO ALVARENGA, 2501;MapInfo CET;FALSE
D081700509;6897;;1690;;8/7/2017 10:00;2;15;7330;1;0;62;6897;;CO;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-23.573021;-46.689779;AVENIDA BRIG  FARIA LIMA, 1690;MapInfo CET;FALSE
D091702420;16017;8760;0;;9/23/2017 10:00;2;14;8344;1;0;2;6830;8760;CO;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-23.55737;-46.701201;AVENIDA   PEDROSO DE MORAIS X PRACA   ERNANI BRAGA;MapInfo CET;TRUE
D091702921;12651;15647;0;;9/19/2017 10:00;2;36;2635;1;0;32;12651;15647;CO;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-23.578262;-46.658865;RUA   MANUEL DA NOBREGA X RUA   PAULINO CAMASMIE;MapInfo CET;TRUE
D091703238;16429;;159;;9/27/2017 10:00;2;4;4634;1;0;7;16429;;CO;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-23.557067;-46.651146;RUA DR  PLINIO BARRETO, 159;MapInfo CET;FALSE
D031700355;16870;;1419;;3/28/2017 10:20;2;12;1282;1;0;10;16870;;CO;0;0;0;0;1;0;0;0;0;0;0;2;0;0;0;0;0;-23.544037;-46.619432;AVENIDA   RANGEL PESTANA, 1419;MapInfo CET;FALSE
D061701147;66;;37;;6/2/2017 10:30;2;16;920;1;0;77;66;;CH;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;-23.604748;-46.626003;AVENIDA PROF  ABRAAO DE MORAIS, 37;MapInfo CET;FALSE
D081700050;9276;;210;;8/22/2017 10:30;2;3;4658;1;0;66;9276;;CL;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-23.546228;-46.644471;AVENIDA   IPIRANGA, 210;MapInfo CET;FALSE
D081700058;44623;;200;;8/26/2017 10:40;2;23;4513;1;0;6;44623;;CO;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-23.524689;-46.674109;RUA   GUSTAVENIDA WILLI BORGHOFF, 200;MapInfo CET;FALSE
D091702340;18172;;1585;;9/12/2017 10:45;2;17;9412;1;0;34;18172;;QB;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-23.592571;-46.601163;RUA   SILVA BUENO, 1585;MapInfo CET;FALSE
D021700273;42220;;800;;2/4/2017 10:50;2;73;1178;1;0;81;42220;;CO;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-23.440042;-46.587518;RUA   USHIKICHI KAMIYA, 800;MapInfo CET;FALSE
D111702901;14319;;811;;11/26/2017 10:50;2;22;4005;1;0;44;14319;;CO;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-23.487743;-46.42504;RUA   MUNIZ FALCAO, 811;MapInfo CET;FALSE
D041700897;4736;19206;0;;4/29/2017 10:52;4;52;3402;1;0;80;4736;19206;AT;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-23.535247;-46.575558;AVENIDA   CELSO GARCIA X RUA   TUIUTI;MapInfo CET;TRUE
D061700680;7061;;80000;;6/3/2017 11:00;2;73;5645;0;1;39;7061;;CO;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;-23.474307;-46.561587;VIA   FERNAO DIAS, 80000;MapInfo CET;FALSE
D061701006;18423;;400;;6/19/2017 11:00;2;38;2594;0;1;13;18423;;QB;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-23.458559;-46.653725;RUA CDSSA  AMALIA MATARAZZO, 400;MapInfo CET;FALSE
D081700434;7089;;150;;8/6/2017 11:00;2;12;1796;1;0;8;7089;;CO;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-23.52409;-46.603502;RUA   FERREIRA DE OLIVEIRA, 150;MapInfo CET;FALSE
D111701439;14319;;1;;11/26/2017 11:00;2;22;4026;1;0;44;14319;;CO;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;-23.487978;-46.427491;RUA   MUNIZ FALCAO, 1;MapInfo CET;FALSE
D091703096;12651;;1080;;9/28/2017 11:19;4;36;2549;1;0;32;12651;;AT;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-23.577215;-46.657001;RUA   MANUEL DA NOBREGA, 1080;MapInfo CET;FALSE
D051700258;6057;;83;;5/13/2017 11:20;2;62;1623;1;0;28;6057;;CO;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-23.489179;-46.477341;RUA   DOMINGOS SCARPEL, 83;MapInfo CET;FALSE
D091703922;18594;;3610;;9/4/2017 11:20;2;74;3883;1;0;42;18594;;CF;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-23.444625;-46.735676;ESTRADA   TAIPAS, 3610;MapInfo CET;FALSE
D071701102;22555;;300;;7/25/2017 11:30;2;32;2455;0;1;5;22555;;CL;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-23.542132;-46.479633;AVENIDA   JOSE PINHEIRO BORGES, 300;MapInfo CET;FALSE
D111702565;3509;;67;;11/30/2017 11:30;2;101;11261;0;1;23;3509;;QB;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;-23.733263;-46.697977;AVENIDA DONA  BELMIRA MARIN, 67;MapInfo CET;FALSE
D081702041;14305;;601;;8/22/2017 11:35;2;47;8078;2;0;19;14305;;CO;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-23.678721;-46.789445;RUA   LUIS DE OLIVEIRA, 601;MapInfo CET;FALSE
D101703260;5245;;222;;10/28/2017 11:41;2;4;9822;1;0;66;5245;;CO;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-23.547689;-46.643762;RUA  DA CONSOLACAO, 222;MapInfo CET;FALSE
D021700361;10152;;874;;2/18/2017 11:45;4;103;1454;0;1;47;10152;;AT;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-23.552278;-46.444802;AVENIDA PROF  JOAO BATISTA CONTI, 874;MapInfo CET;FALSE
D041700469;7552;;406;;4/12/2017 11:49;2;64;2247;1;0;37;7552;;CO;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-23.528523;-46.454227;RUA   FRANCISCO RODRIGUESTRADA SECKLER, 406;MapInfo CET;FALSE
D101702842;15914;3535;0;;10/13/2017 11:50;2;16;10593;1;0;90;3535;15914;CV;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-23.598388;-46.642714;RUA   PEDRO DE TOLEDO X RUA   BOTUCATU;MapInfo CET;TRUE
D061700224;1364;;85;;6/16/2017 12:00;2;9;2352;1;0;86;1364;;CL;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-23.504;-46.597855;AVENIDA   ANGELINA, 85;MapInfo CET;FALSE
D091703801;59443;61460;0;;9/9/2017 12:00;2;42;5636;1;0;72;59443;61460;CO;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-23.587747;-46.539598;RUA   PAULO BENDER X RUA   LICURGO DE CASTRO SANTOS;MapInfo CET;TRUE
D111703138;4508;12014;0;;11/11/2017 12:00;2;42;7526;1;0;93;4508;12014;CO;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-23.602369;-46.55348;RUA   CARUSO X RUA S  LOURENCO;MapInfo CET;TRUE
D071701081;67611;;347;;7/5/2017 12:09;2;75;1658;1;0;65;67611;;CO;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;-23.581907;-46.789036;RUA   PEDRO ALEXANDRINO SOARES, 347;MapInfo CET;FALSE
D091702769;36318;;350;;9/12/2017 12:12;2;53;6076;1;0;57;36318;;CO;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-23.56982;-46.46052;AVENIDA   OSVALDO PUCCI, 350;MapInfo CET;FALSE
D051701091;1454;;10;;5/11/2017 12:15;2;1;2296;1;0;78;1454;;CO;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-23.552536;-46.632864;RUA   ANITA GARIBALDI, 10;MapInfo CET;FALSE
D091701997;5245;15468;0;;9/25/2017 12:20;2;4;4089;1;0;26;5245;15468;CO;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-23.548529;-46.650523;RUA  DA CONSOLACAO X RUA MARQ DE PARANAGUA;MapInfo CET;TRUE
D121700725;15304;;543;;12/5/2017 12:20;2;18;1868;1;0;53;15304;;CV;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-23.559667;-46.600044;AVENIDA   PAESTRADA DE BARROS, 543;MapInfo CET;FALSE
D061700997;15304;;187;;6/26/2017 12:30;2;18;952;1;0;53;15304;;QB;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-23.558506;-46.600274;AVENIDA   PAESTRADA DE BARROS, 187;MapInfo CET;FALSE
D091701587;17135;;3439;;9/26/2017 12:30;2;69;8955;1;0;73;17135;;CO;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;-23.5808;-46.499521;AVENIDA   RIO DAS PEDRAS, 3439;MapInfo CET;FALSE
D091701767;66782;;212;;9/7/2017 12:30;2;53;6007;1;0;57;66782;;CO;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;-23.562835;-46.456144;ESTRADA   MORRO DOS OLHOS D'AGUA, 212;MapInfo CET;FALSE
D021700349;33015;;6975;;2/26/2017 12:34;2;25;1855;1;0;55;33015;;CO;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-23.826063;-46.732138;AVENIDA   SADAMU INOUE, 6975;MapInfo CET;FALSE
D051701212;9518;;658;;5/4/2017 12:39;2;58;1035;1;0;85;9518;;CO;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-23.570847;-46.535162;RUA   ITANHOMI, 658;MapInfo CET;FALSE
D061701182;39500;;100;;6/24/2017 12:42;2;98;4925;1;0;58;39500;;CO;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-23.701023;-46.640219;RUA   FRANCISCO JOSE DA COSTA, 100;MapInfo CET;FALSE
D031700363;18151;;3060;;3/16/2017 12:45;2;20;2640;0;1;81;18151;;CH;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-23.452361;-46.600825;AVENIDA CEL  SEZEFREDO FAGUNDES, 3060;MapInfo CET;FALSE
D041700248;10667;;1;;4/14/2017 12:50;2;1;2480;1;0;78;10667;;CO;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-23.545529;-46.631981;RUA   JORGE AZEM, 1;MapInfo CET;FALSE
D011700545;7347;;834;;1/9/2017 12:54;2;38;121;1;0;51;7347;;CO;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-23.476883;-46.645704;AVENIDA DR  FRANCISCO RANIERI, 834;MapInfo CET;FALSE
D031700064;15837;;47;;3/1/2017 12:58;2;45;556;1;0;29;15837;;CO;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-23.468005;-46.698215;RUA   DOMINGOS VEGA, 47;MapInfo CET;FALSE
D081702028;36031;;1194;;8/6/2017 12:59;2;25;7346;1;0;55;36031;;CF;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-23.831672;-46.72308;ESTRADA  DA COLONIA, 1194;MapInfo CET;FALSE
D111702953;7790;;267;;11/12/2017 13:00;2;8;7870;1;0;53;7790;;CO;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-23.549905;-46.608915;RUA FREI  GASPAR, 267;MapInfo CET;FALSE
D071700996;3771;;4750;;7/12/2017 13:03;2;72;5493;1;0;13;3771;;QB;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-23.469976;-46.670299;AVENIDA   INAJAR DE SOUZA, 4750;MapInfo CET;FALSE
