id_acidente;cadloga;cadlogb;alt_num;referencia;data;cod_acid;dp;talao;feridos;mortos;distrito_atz;princ_a;princ_b;tipo_acidente;automovel;moto;onibus;caminhao;bicicleta;moto_taxi;onibus_fretado;onibus_urbano;microonibus;van;vuc;caminhonete;carreta;jipe;outros;sem_info;carroca;latitude;longitude;end;geocode;flag_cruzamento
D121701026;15507;;261;;12/13/2017 13:05;2;48;3973;0;1;23;15507;;CT;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-23.703847;-46.70094;AVENIDA SEN  TEOTONIO VILELA, 261;MapInfo CET;FALSE
D011700411;12487;;756;;1/30/2017 13:10;2;18;104;2;0;53;12487;;CO;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-23.563362;-46.596423;RUA MADRE DE DEUS, 756;MapInfo CET;FALSE
D031700025;4118;;1200;;3/17/2017 13:15;2;73;3192;1;0;92;4118;;CO;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-23.479788;-46.568192;RUA   BASILIO ALVESTRADA MORANGO, 1200;MapInfo CET;FALSE
D121702110;5136;;720;;12/19/2017 13:15;2;22;4234;1;0;84;5136;;CH;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-23.498956;-46.423233;AVENIDA   COCA, 720;MapInfo CET;FALSE
D021700136;75048;;103;;2/9/2017 13:20;2;59;461;1;0;44;75048;;CO;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-23.484691;-46.414518;RUA   ESPIGA DE OURO, 103;MapInfo CET;FALSE
D031700451;14743;;1330;;3/24/2017 13:26;2;99;846;1;0;16;14743;;CO;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;-23.667139;-46.690468;AVENIDA NSRA DO SABARA, 1330;MapInfo CET;FALSE
D021700631;3376;;2185;;2/20/2017 13:30;2;93;815;1;0;41;13014;;CO;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;-23.546167;-46.734778;AVENIDA ENG  BILLINGS, 2185;MapInfo CET;FALSE
D091701653;19691;;521;;9/1/2017 13:30;2;20;8373;1;0;81;19691;;CO;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;-23.451681;-46.61442;RUA   VIEIRA DE MELO, 521;MapInfo CET;FALSE
D101700837;18444;;1123;;10/17/2017 13:30;2;39;10897;1;0;92;18444;;CH;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-23.480331;-46.574416;RUA TTE  SOTOMANO, 1123;MapInfo CET;FALSE
D111702400;10393;;4600;;11/7/2017 13:30;2;68;4093;1;0;96;10393;;CO;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;-23.532297;-46.398113;ESTRADA DOM  JOAO NERY, 4600;MapInfo CET;FALSE
D031701030;4120;;617;;3/22/2017 13:31;4;4;1318;1;0;7;4120;;AT;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-23.554152;-46.652973;RUA FREI  CANECA, 617;MapInfo CET;FALSE
D111702238;5079;;1;;11/2/2017 13:33;2;57;6936;1;0;1;5079;;CF;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-23.570663;-46.578994;RUA   CLEMENTE BONIFACIO, 1;MapInfo CET;FALSE
D021700875;2429;;1070;;2/10/2017 13:40;2;63;461;1;0;18;2429;;CO;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-23.50719;-46.541327;RUA DR  ASSIS RIBEIRO, 1070;MapInfo CET;FALSE
D041700840;12611;;2975;;4/11/2017 13:41;2;17;1256;1;0;34;12611;;CO;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;-23.599835;-46.598767;RUA   MANIFESTO, 2975;MapInfo CET;FALSE
D121700244;10101;15323;0;;12/7/2017 13:41;4;3;6383;1;0;66;10101;15323;AT;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-23.543688;-46.637943;AVENIDA S  JOAO X LARGO  DO PAICANDU;MapInfo CET;TRUE
D081701077;11426;;1233;;8/22/2017 13:50;2;27;7221;1;0;32;11426;;CF;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;-23.60883;-46.663922;ALAMEDA  DOS JURUPIS, 1233;MapInfo CET;FALSE
D031701016;9170;;1206;;3/8/2017 14:00;2;38;1100;1;0;51;9170;;CO;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-23.469227;-46.630589;AVENIDA STA  INES, 1206;MapInfo CET;FALSE
D071700202;74759;;258;;7/5/2017 14:00;2;72;5158;1;0;11;74759;;CO;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-23.452153;-46.685307;RUA   RENDEIRA, 258;MapInfo CET;FALSE
D091702641;16919;;1476;;9/21/2017 14:00;2;14;8302;0;1;62;16919;;CO;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-23.565344;-46.680073;AVENIDA   REBOUCAS, 1476;MapInfo CET;FALSE
D081700756;71804;;100;;8/5/2017 14:10;2;89;6040;1;0;83;71804;;CV;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-23.622123;-46.726272;RUA DEP  LAERCIO CORTE, 100;MapInfo CET;FALSE
D031700349;50470;;0;PX R Cembira;3/23/2017 14:15;2;22;1027;1;0;84;50470;;CO;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-23.509512;-46.432255;AVENIDA DEP  JOSE ARISTODEMO PINOTTI, 0;MapInfo CET;FALSE
D041700709;9159;2394;0;;4/30/2017 14:15;2;36;3684;1;0;32;2394;9159;CO;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-23.602125;-46.656191;AVENIDA   INDIANOPOLIS X AVENIDA PROF  ASCENDINO REIS;MapInfo CET;TRUE
D071700139;18535;;254;;7/5/2017 14:15;2;56;4228;1;0;72;18535;;CL;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-23.590225;-46.560941;RUA   SUSANA, 254;MapInfo CET;FALSE
D031700574;10785;;2431;;3/4/2017 14:30;2;22;1893;0;1;44;10785;;CO;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-23.47671;-46.427565;AVENIDA DR  JOSE ARTUR NOVA, 2431;MapInfo CET;FALSE
D051700896;9152;;200;;5/25/2017 14:30;2;6;778;1;0;58;9152;;QB;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-23.714422;-46.651076;RUA   INDEPENDENCIA, 200;MapInfo CET;FALSE
D111702679;72027;70759;0;;11/30/2017 14:36;2;70;4100;1;0;76;70759;72027;CO;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-23.610685;-46.523373;RUA   ANTONIO RIBEIRO BAIAO X RUA   JOSE DOMINGUESTRADA DE PONTES;MapInfo CET;TRUE
D111702930;11922;;60;;11/11/2017 14:37;2;6;7846;1;0;14;11922;;CT;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-23.563686;-46.620887;AVENIDA   LINS DE VASCONCELOS, 60;MapInfo CET;FALSE
D021700174;3429;;100;;2/16/2017 14:40;2;87;563;1;0;63;3429;;CO;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-23.487549;-46.720491;RUA   GUERINO GIOVANI LEARDINI, 100;MapInfo CET;FALSE
D121700135;1267;15141;0;;12/2/2017 14:43;2;3;8228;1;0;66;1267;15141;CO;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-23.536108;-46.639729;RUA  DOS ANDRADAS X RUA GALAMEDA  OSORIO;MapInfo CET;TRUE
D031700733;7664;;688;;3/2/2017 14:45;2;1;1270;1;0;49;7664;;CO;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-23.559206;-46.633296;RUA CONS  FURTADO, 688;MapInfo CET;FALSE
D051700741;6334;;641;;5/31/2017 14:45;2;47;5298;1;0;19;6334;;CV;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;-23.665843;-46.77097;AVENIDA   ELLIS MAAS, 641;MapInfo CET;FALSE
D041700373;46318;;91;;4/17/2017 14:53;2;90;1244;1;0;89;46318;;CF;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;-23.507955;-46.558856;AVENIDA EDUC  PAULO FREIRE, 91;MapInfo CET;FALSE
D021700989;12307;;500;;2/8/2017 14:56;2;73;1359;1;0;39;12307;;CO;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;-23.468894;-46.580116;AVENIDA   LUIS STAMATIS, 500;MapInfo CET;FALSE
D091701031;17657;;286;;9/15/2017 14:57;2;22;3149;1;0;74;17657;;CV;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-23.491034;-46.441807;RUA   SALVADOR DE MEDEIROS, 286;MapInfo CET;FALSE
D011700315;5947;;250;;1/6/2017 15:00;2;28;103;1;0;29;5947;;CO;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-23.504686;-46.705584;AVENIDA GALAMEDA  EDGAR FACO, 250;MapInfo CET;FALSE
D041700914;18429;2271;0;;4/17/2017 15:00;2;4;1526;1;0;26;2271;18429;CV;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-23.5558;-46.666671;RUA PROF  ERNEST MARCUS X AVENIDA DR  ARNALDO;MapInfo CET;TRUE
D061700211;17083;;200;;6/29/2017 15:00;2;6;2442;1;0;34;17083;;CO;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-23.579758;-46.612806;AVENIDA DR  RICARDO JAFET, 200;MapInfo CET;FALSE
D071700597;36284;4687;0;;7/10/2017 15:00;2;28;2656;1;0;29;4687;36284;CO;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-23.496834;-46.704116;AVENIDA MIN  PETRONIO PORTELA X RUA   CECILIA DA SILVA;MapInfo CET;TRUE
D071700958;13014;;0;ARRUDA BOTELHO,;7/9/2017 15:00;2;14;2091;1;0;54;13014;;CO;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-23.61805;-46.701887;AVENIDA   MARGINALAMEDA DO RIO PINHEIROS (SYL, 0;MapInfo CET;FALSE
D081701306;8253;;500;;8/9/2017 15:00;2;73;8259;1;0;39;8253;;CO;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-23.460492;-46.585507;AVENIDA   PAULO LINCOLN DO VALLE PONTIN, 500;MapInfo CET;FALSE
D081702307;38439;42140;0;;8/28/2017 15:00;2;25;3065;1;0;55;38439;42140;CO;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-23.827914;-46.73717;RUA   TRESTRADA (PARELHEIROS) X RUA   CONSTANTINO B. DI BARTOLOMEO;MapInfo CET;TRUE
D091700798;3196;;510;;9/20/2017 15:00;4;51;3096;2;0;12;3196;;AT;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-23.575282;-46.725873;AVENIDA   BENJAMIM MANSUR, 510;MapInfo CET;FALSE
D051700116;10140;1551;0;;5/7/2017 15:02;2;72;3486;1;0;11;1551;10140;CV;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-23.465858;-46.672173;RUA   DOMINGOS IUSPA X RUA   AMARE;MapInfo CET;TRUE
D081700522;1930;13008;0;;8/28/2017 15:10;2;19;2820;1;0;89;1930;13008;CO;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-23.511907;-46.594851;AVENIDA   NADIR DIAS DE FIGUEIREDO X RUA   MAGARINOS TORRES;MapInfo CET;TRUE
D121701299;16321;8656;0;;12/3/2017 15:15;2;77;8249;1;0;69;8656;16321;CO;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-23.534047;-46.642879;ALAMEDA BR DE PIRACICABA X RUA   HELVETIA;MapInfo CET;TRUE
D011700120;43816;;55;;1/21/2017 15:19;2;85;645;1;0;30;43816;;CO;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-23.760173;-46.677588;AVENIDA   TERESA FARIAS ISASSI, 55;MapInfo CET;FALSE
D051700640;1003;9763;0;;5/18/2017 15:20;2;5;1941;1;0;49;1003;9763;CT;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-23.556566;-46.636779;RUA   SANTO AMARO X RUA   JACEGUAI;MapInfo CET;TRUE
D051701028;605;;0;NC;5/27/2017 15:20;2;22;1817;1;0;74;605;;CT;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-23.492009;-46.445154;PRACA PDE  ALEIXO MONTEIRO MAFRA, 0;MapInfo CET;FALSE
D081701074;44958;;50;;8/23/2017 15:20;2;47;8131;1;0;19;44958;;QB;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-23.662436;-46.779831;RUA   MODELAR, 50;MapInfo CET;FALSE
D121701598;98750;;0;NC;12/17/2017 15:21;2;77;8574;0;1;SI;98750;;QB;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;SI   SEM INFORMACAO DE ENDERECO, 0;MapInfo CET;FALSE
D111700665;2429;24497;0;;11/21/2017 15:23;2;62;3757;1;0;28;2429;24497;CO;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;-23.483659;-46.495138;RUA DR  ASSIS RIBEIRO X RUA   CISPER;MapInfo CET;TRUE
D071700437;6475;;555;;7/17/2017 15:26;2;39;2451;1;0;92;6475;;CO;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-23.494599;-46.594517;RUA   ALDEIA VINTE DE SETEMBRO, 555;MapInfo CET;FALSE
D071701010;14700;;2999;;7/12/2017 15:27;2;51;2297;1;0;67;14700;;CO;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-23.563924;-46.752889;AVENIDA   ESCOLA POLITECNICA, 2999;MapInfo CET;FALSE
D011700298;15141;;726;;1/27/2017 15:30;2;3;578;1;0;66;15141;;CO;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-23.539305;-46.644285;RUA GALAMEDA  OSORIO, 726;MapInfo CET;FALSE
D091702038;78574;;575;;9/6/2017 15:30;2;62;7263;1;0;28;78574;;CO;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-23.495509;-46.494009;RUA   PEDRA LAVRADA, 575;MapInfo CET;FALSE
D121702570;6939;;696;;12/29/2017 15:30;2;87;4327;1;0;63;6939;;CO;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-23.476915;-46.721725;RUA COMEN  FEIZ ZARZUR, 696;MapInfo CET;FALSE
D081701579;1967;;131;;8/9/2017 15:32;4;30;2737;1;0;80;1967;;AT;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-23.539271;-46.565002;RUA   APUCARANA, 131;MapInfo CET;FALSE
D121701720;7927;;380;;12/20/2017 15:34;2;23;6714;1;0;6;7927;;CO;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-23.529794;-46.67234;RUA DONA  GERMAINE BURCHARD, 380;MapInfo CET;FALSE
D081702244;7347;;597;;8/22/2017 15:37;2;20;3535;1;0;51;7347;;CL;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-23.477535;-46.645757;AVENIDA DR  FRANCISCO RANIERI, 597;MapInfo CET;FALSE
D121702136;11022;;495;;12/16/2017 15:37;2;51;4282;1;0;67;11022;;CO;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;-23.574198;-46.751864;AVENIDA   JOSE JOAQUIM SEABRA, 495;MapInfo CET;FALSE
D041701074;19597;;356;;4/22/2017 15:40;2;101;3773;1;0;23;19597;;CO;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-23.733206;-46.701804;RUA   ALTINO MARTINS DA VITORIA, 356;MapInfo CET;FALSE
D091702907;4775;;1185;;9/30/2017 15:44;2;19;9230;1;0;89;4775;;CO;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;-23.507786;-46.578439;AVENIDA  DAS CEREJEIRAS, 1185;MapInfo CET;FALSE
D061700150;10945;;2002;;6/24/2017 15:45;2;38;5987;1;0;81;10945;;CL;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;-23.441699;-46.615977;AVENIDA SEN  JOSE ERMIRIO DE MORAES, 2002;MapInfo CET;FALSE
D091701682;34652;;197;;9/14/2017 15:45;2;65;3819;1;0;5;34652;;CO;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;-23.553168;-46.487998;AVENIDA   SILVIO TORRES, 197;MapInfo CET;FALSE
D081701749;16699;14167;0;;8/15/2017 15:47;2;40;2965;1;0;50;14167;16699;CO;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-23.492718;-46.672417;RUA   QUARTIM BARBOSA X AVENIDA   MONTE CELESTE;MapInfo CET;TRUE
D061701013;68208;19773;0;;6/19/2017 15:52;2;59;1596;1;0;44;19773;68208;CO;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-23.480541;-46.419804;RUA   TUJUMIRIM X RUA   BOICUAIBA;MapInfo CET;TRUE
D061700784;18197;;200;;6/16/2017 15:55;2;12;4038;2;0;10;18197;;CO;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-23.534547;-46.615057;RUA   SILVA TELES, 200;MapInfo CET;FALSE
D051700336;4828;9969;0;;5/29/2017 15:56;2;77;2174;1;0;66;4828;9969;CO;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-23.544764;-46.645521;RUA DR  CESARIO MOTA JUNIOR X RUA GALAMEDA  JARDIM;MapInfo CET;TRUE
D031700654;15136;;120;;3/23/2017 15:58;2;90;957;2;0;92;15136;;SI;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;-23.499257;-46.568731;ALAMEDA PSARG  OSMAR CORTESTRADA CLARO, 120;MapInfo CET;FALSE
D021700926;4409;;310;;2/8/2017 16:00;2;22;468;1;0;74;4409;;SI;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;-23.50521;-46.436576;RUA   MOHAMAD IBRAHIN SALEH, 310;MapInfo CET;FALSE
D031700758;18519;;1500;;3/2/2017 16:00;2;23;1432;1;0;60;18519;;CO;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-23.542447;-46.676972;AVENIDA   SUMARE, 1500;MapInfo CET;FALSE
D041700964;9529;;255;;4/17/2017 16:00;2;37;1864;1;0;46;9529;;QB;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-23.64282;-46.739119;ESTRADA  DE ITAPECERICA, 255;MapInfo CET;FALSE
D101700784;17755;;940;;10/6/2017 16:00;2;16;9791;1;0;90;17755;;CO;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-23.597542;-46.627702;RUA STA  CRUZ, 940;MapInfo CET;FALSE
D111701515;19271;;77;;11/8/2017 16:00;2;36;8903;1;0;90;19271;;CT;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-23.572598;-46.65302;RUA   TUTOIA, 77;MapInfo CET;FALSE
D111702944;10785;;407;;11/29/2017 16:00;2;22;4083;1;0;74;10785;;CV;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-23.490784;-46.437486;AVENIDA DR  JOSE ARTUR NOVA, 407;MapInfo CET;FALSE
D121700594;5735;;401;;12/4/2017 16:00;2;34;3806;1;0;54;5735;;CL;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-23.587098;-46.693203;PRACA DEP  DARIO DE BARROS, 401;MapInfo CET;FALSE
D121702633;60544;;0;NC;12/3/2017 16:00;2;100;12487;2;0;43;60544;;CF;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-23.698002;-46.785353;RUA   JOSE ALVESTRADA DA SILVA, 0;MapInfo CET;FALSE
D051700505;1584;;300;;5/17/2017 16:05;2;15;1960;1;0;45;1584;;CO;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-23.578778;-46.665965;RUA   ANTONIO BENTO, 300;MapInfo CET;FALSE
D011700727;39132;;200;;1/15/2017 16:10;2;15;245;1;0;35;39132;;CO;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-23.59026;-46.674262;RUA DR  ALCEU DE CAMPOS RODRIGUES, 200;MapInfo CET;FALSE
D031701119;14213;;167;;3/29/2017 16:13;2;8;2098;1;0;10;14213;;CO;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-23.553012;-46.62368;RUA  DA MOOCA, 167;MapInfo CET;FALSE
D021700253;13881;4858;0;;2/26/2017 16:15;2;62;1693;1;0;64;4858;13881;CO;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-23.507443;-46.484947;AVENIDA S  MIGUEL X RUA   CHAPADA;MapInfo CET;TRUE
D101703010;449;;200;;10/28/2017 16:20;2;35;10467;1;0;38;449;;CO;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-23.640956;-46.653843;RUA   ALBA, 200;MapInfo CET;FALSE
D011700816;8312;;56;;1/20/2017 16:22;2;21;181;0;1;91;8312;;QB;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-23.533384;-46.539302;RUA   GUAPERUVU, 56;MapInfo CET;FALSE
D031700854;1169;;170;;3/20/2017 16:25;2;90;911;1;0;92;1169;;CO;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-23.492367;-46.575384;RUA   ANA DE LOURDES, 170;MapInfo CET;FALSE
D051700635;16838;;3736;;5/16/2017 16:28;2;87;1554;1;0;63;16838;;QB;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-23.494749;-46.730545;AVENIDA   RAIMUNDO PEREIRA DE MAGAL., 3736;MapInfo CET;FALSE
D011700268;3515;;450;;1/8/2017 16:30;2;39;297;2;0;92;3515;;CO;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-23.488822;-46.591342;AVENIDA   BOSCHETTI, 450;MapInfo CET;FALSE
D021700148;6775;;359;;2/9/2017 16:30;2;15;1166;1;0;62;6775;;CO;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-23.565783;-46.678974;RUA CON  EUGENIO LEITE, 359;MapInfo CET;FALSE
D021700591;2878;;672;;2/3/2017 16:30;2;41;513;1;0;85;2878;;CO;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-23.584218;-46.528279;AVENIDA  DA BARREIRA GRANDE, 672;MapInfo CET;FALSE
D021700970;9477;;1665;;2/21/2017 16:30;2;50;1754;1;0;36;9477;;CO;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-23.514477;-46.380866;RUA   ITAJUIBE, 1665;MapInfo CET;FALSE
D041701085;5567;;1800;;4/22/2017 16:30;2;9;1800;1;0;70;5567;;QB;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-23.513051;-46.624489;AVENIDA   CRUZEIRO DO SUL, 1800;MapInfo CET;FALSE
D081701478;9529;;6800;;8/2/2017 16:30;2;47;7791;1;0;19;9529;;CT;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;-23.671827;-46.787258;ESTRADA  DE ITAPECERICA, 6800;MapInfo CET;FALSE
D091704056;8730;;131;;9/4/2017 16:30;2;4;4199;1;0;7;8730;;QB;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-23.555614;-46.653971;RUA   HERCULANO DE FREITAS, 131;MapInfo CET;FALSE
